item_id,strategy_name,primary_url,author,source_hash,lineage_id,lineage_representative_item_id,lineage_size,nearest_item_id,relation,source_similarity,core_function_similarity,shared_post,shared_author
2023年度精选策略/34.超稳+翻倍，贝塔值只有0.048的期指策略.txt,超稳+翻倍，贝塔值只有0.048的期指策略,https://www.joinquant.com/post/30449,老虎渔,ba11a0fcffd68bcb8a8416aea0ceb7ab2549d852ed1b48e15b48930dc171bd8c,L-5731efb2c7,2023年度精选策略/34.超稳+翻倍，贝塔值只有0.048的期指策略.txt,2,2025年度精选策略/90.超稳+翻倍，贝塔值只有0.048的期指策略.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/35.最简强者恒强策略.txt,最简强者恒强策略,https://www.joinquant.com/post/33618,囚徒,9259102084c095b1b8e6bb77d2d53bed4d5f71a72e329749c7f86700b14ade6b,L-99a1ac59b1,2023年度精选策略/35.最简强者恒强策略.txt,1,2025年度精选策略/7.股债波动平衡.txt,independent,0.036913,0.0,false,true
2023年度精选策略/36.PEG+EBIT对小市值因子的优化.txt,PEG+EBIT对小市值因子的优化,https://www.joinquant.com/post/34592,wywy1995,09435c1816f43f6a7a48dae4fd10ca0d901f5ed2f45e027255632c9a6696e7b1,L-96fca4a65b,2022年度精选策略/3.截止到21年12月依然有效的小市值适配因子.txt,7,2023年度精选策略/21.截止到21年12月依然有效的小市值适配因子.txt,near-duplicate,0.822068,0.55,false,true
2023年度精选策略/37.ETF动量轮动RSRS择时-魔改4-低通滤波.txt,ETF动量轮动RSRS择时-魔改4-低通滤波,https://www.joinquant.com/post/35338,莫急莫急,57463b0e3f02db294f4f776c31c64fc858eac136201f98ff51a0f4a809013fd1,L-736f8cf67a,2022年度精选策略/18.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,6,2023年度精选策略/47.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,near-duplicate,0.762726,0.647059,false,true
2023年度精选策略/38.随机森林策略，低换手率，年化近50%.txt,随机森林策略，低换手率，年化近50%,https://www.joinquant.com/post/35566,寒芳,bce744f912b6436133e8d674d5de8e11cc52431cd737715b43a1c3c65595116b,L-92c4c13a8b,2022年度精选策略/5.随机森林策略，低换手率，年化近50%.txt,2,2022年度精选策略/5.随机森林策略，低换手率，年化近50%.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/39.低风险高收益的期货策略.txt,低风险高收益的期货策略,https://www.joinquant.com/post/34248,威航,504a129dce0ff7eb8c86bb61c28512bdbff616aad9f4223fe9d63755c6c70a94,L-e29a1ef2a3,2023年度精选策略/39.低风险高收益的期货策略.txt,1,2025年度精选策略/19.简单到发指的股指策略(2013到现在收益10949%).txt,independent,0.094723,0.0,false,false
2023年度精选策略/4.8年10倍，回撤小，有滑点！ETF动量简单轮动策略！.txt,年10倍，回撤小，有滑点！ETF动量简单轮动策略！,https://www.joinquant.com/post/34314,萌新王富贵,52a9ca702036ffc7dbea67da756392e7363756cad7df38e83f65eb0a6dd88f41,L-b10568e8ac,2022年度精选策略/75.ETF轮动策略-入门2.0.txt,6,2023年度精选策略/16.8年13倍的ETF动量轮动策略，有滑点，无未来函数，回撤小！.txt,near-duplicate,0.997545,0.888889,false,true
2023年度精选策略/40.再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0,https://www.joinquant.com/post/32591,GoodThinker,22094961ba3c5377055cc2f50f447497b50240a776b80718d27b00ddab3d9f76,L-215462fc2f,2023年度精选策略/40.再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,1,2023年度精选策略/3.苦咖啡-默默赚钱系列-改.txt,independent,0.748709,0.166667,false,false
2023年度精选策略/41.大盘拥挤率极速版-180天3秒.txt,大盘拥挤率极速版-180天3秒,,,040c208c64b6fa4ed5d7d429a96d899897853851f159f29cf7a95537e0776cf1,L-143a50ea1e,2023年度精选策略/41.大盘拥挤率极速版-180天3秒.txt,1,2023年度精选策略/82.势的度量.txt,independent,0.032258,0.0,false,false
2023年度精选策略/42.二板排板战法研究.txt,二板排板战法研究,https://www.joinquant.com/post/34011,游资小码哥,cdae79bbb7873d16ca923850016238e08fec3a091bc0857d52f3826d71f4965f,L-de600aa963,2023年度精选策略/42.二板排板战法研究.txt,1,2023年度精选策略/9.10倍-二板排板战法优化-无未来函数.txt,independent,0.641187,0.375,false,true
2023年度精选策略/43.集合竞价摸奖策略1.0-致敬2022.txt,集合竞价摸奖策略1.0-致敬2022,https://www.joinquant.com/post/36149,矢南,74c51b03a6081c30962e3ca5c3236b8710e5dc45133f4292d1687f52a921232e,L-46dbd5c480,2022年度精选策略/4.集合竞价摸奖策略1.0-致敬2022.txt,2,2022年度精选策略/4.集合竞价摸奖策略1.0-致敬2022.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/44.海龟突破系统，19-21年化150，无未来函数和过拟合.txt,海龟突破系统，19-21年化150，无未来函数和过拟合,https://www.joinquant.com/post/33654,Trading Robot,c5f646037e0fe87d0a716062ded579bd630fffcefbb813f09a491d4891639b69,L-cb96d880c0,2023年度精选策略/44.海龟突破系统，19-21年化150，无未来函数和过拟合.txt,1,2023年度精选策略/89.2019年到现在90多倍的新策略.txt,independent,0.080919,0.0,false,false
2023年度精选策略/45.敢于直接实盘的—八仙过海V2.txt,敢于直接实盘的—八仙过海V2,https://www.joinquant.com/post/30551,Funine,19c3c6562f9796fb6fb3bb1a55dc60ddc32113d198c40fe087255f3ee3e123be,L-47811dd4f6,2023年度精选策略/45.敢于直接实盘的—八仙过海V2.txt,2,2025年度精选策略/92.敢于直接实盘的—八仙过海V2.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/46.年化46%的北向资金+20日涨幅的创业板策略.txt,年化46%的北向资金+20日涨幅的创业板策略,https://www.joinquant.com/post/33823,天然15,50c280efdb329182ea18c32d36f2bad21cbd4518ae5ec392114dbb9d368a1af2,L-8c127b9bd5,2023年度精选策略/46.年化46%的北向资金+20日涨幅的创业板策略.txt,1,2020年度精选策略/45 布林带策略.txt,independent,0.135309,0.083333,false,false
2023年度精选策略/47.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,动量ETF轮动-RSRS择时-卡尔曼滤波,https://www.joinquant.com/post/35416,莫急莫急,99769be3fefbdaa85658bfea83e057b12fdca6ca2637906f27c2cb838c6a54b6,L-736f8cf67a,2022年度精选策略/18.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,6,2022年度精选策略/18.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/48.【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块.txt,【漂亮50 2.0止损版本】为了降低回撤，加入择时止损模块,https://www.joinquant.com/post/35174,潜水的白鱼,32d5ae4310a9f076d45b969d26c4dd109b4df84003b50973e93845082e8ee028,L-96fca4a65b,2022年度精选策略/3.截止到21年12月依然有效的小市值适配因子.txt,7,2022年度精选策略/98.【漂亮50】“漂亮50”策略复现以及股息率排序函数.txt,near-duplicate,0.917533,0.882353,false,false
2023年度精选策略/49.【7日趋势】交易策略.txt,【7日趋势】交易策略,https://www.joinquant.com/post/34449,Mr.翟,41f2b396f7435110b0f0282d0b359a3983c6b63668a0eda8e75133cee13fbd23,L-043deba71c,2023年度精选策略/49.【7日趋势】交易策略.txt,2,2023年度精选策略/70.回踩均线搏反弹，21年来70%，无未来（测试第一弹）.txt,probable-variant,0.735962,0.5,false,true
2023年度精选策略/5.87.5%胜率之分歧反包二板.txt,5%胜率之分歧反包二板,https://www.joinquant.com/post/34048,游资小码哥,f7eb5cbcdd389d8117fbf24ab27d2ea4bd4337d093e768034fb281f52dd9af76,L-80e5321974,2023年度精选策略/5.87.5%胜率之分歧反包二板.txt,2,2023年度精选策略/76.半年6.5倍--次新股排板一式.txt,probable-variant,0.710105,0.384615,false,true
2023年度精选策略/50.缠论交易策略.txt,缠论交易策略,https://www.joinquant.com/post/35463,quancker,78a82a5b4159aa354b9d13021fbeb8ef272052807474f79bd4285f9ba973d981,L-83b9462104,2022年度精选策略/11.缠论交易策略.txt,2,2022年度精选策略/11.缠论交易策略.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/51.龙头战法之单阳不破.txt,龙头战法之单阳不破,https://www.joinquant.com/post/35521,游资小码哥,04936029f998347bc600b8bbb5154e769847eb276c0af708fe9e231dd648aaec,L-d398b10fc3,2023年度精选策略/51.龙头战法之单阳不破.txt,1,2023年度精选策略/9.10倍-二板排板战法优化-无未来函数.txt,independent,0.201183,0.1875,false,true
2023年度精选策略/52.筹码选股.txt,筹码选股,https://www.joinquant.com/post/30606,sonnet_me,cd1ffebb22899d4d931b8864a6a65896f98c44069ee864114e925374725d62c1,L-781d7fb22d,2023年度精选策略/52.筹码选股.txt,1,2025年度精选策略/37.处置效应的CGO因子（行为金融学因子）.txt,independent,0.051421,0.086957,false,false
2023年度精选策略/53.利用聚宽的数据库，研究基金.txt,利用聚宽的数据库，研究基金,,,6bfe2ec23721d83c4862994f5caa0978eafbdf0f15a043846e2e1d8d94b1b01d,L-a4bf3fc765,2023年度精选策略/53.利用聚宽的数据库，研究基金.txt,1,2024年度精选策略/95.基金的最爱与最恶.txt,independent,0.256623,0.0,false,false
2023年度精选策略/54.ETF轮动策略-入门1.0.txt,ETF轮动策略-入门1.0,https://www.joinquant.com/post/35136,vzhb,11f66d270e57c3246a06de2c984c31579ba99f7e987b0517a4974b274692e7e9,L-b10568e8ac,2022年度精选策略/75.ETF轮动策略-入门2.0.txt,6,2023年度精选策略/4.8年10倍，回撤小，有滑点！ETF动量简单轮动策略！.txt,near-duplicate,0.98063,0.888889,false,false
2023年度精选策略/55.【分享】券商金股组合增强.txt,【分享】券商金股组合增强,https://www.joinquant.com/post/33881,Hugo2046,dd0e19c671818d418f990563a205d46d6ea8cd19f2e947e09fa314e11c85477f,L-6d102c7f0d,2023年度精选策略/55.【分享】券商金股组合增强.txt,1,2023年度精选策略/18.【复现】FFScore财务模型.txt,independent,0.051844,0.012658,false,true
2023年度精选策略/56.韶华研究之五-ETF轮动，躺赚，夏普2.txt,韶华研究之五-ETF轮动，躺赚，夏普2,https://www.joinquant.com/post/32253,韶华不负,c69347e59b0363cbb54e89f79ef1936ef3a95b22508424b9214523a671ce3446,L-95407aed4d,2023年度精选策略/56.韶华研究之五-ETF轮动，躺赚，夏普2.txt,1,2023年度精选策略/97.韶华研究之六，简单不一样的发现趋势，3年6倍.txt,independent,0.119978,0.105263,false,true
2023年度精选策略/57.韶华研究之四-菲阿里四阶在T+1的短线策略应用.txt,韶华研究之四-菲阿里四阶在T+1的短线策略应用,https://www.joinquant.com/post/32183,韶华不负,20fb728acb20d80e15529690797219c6ae09f072ebd06283f6551a89ef240daf,L-4ba1f07747,2023年度精选策略/57.韶华研究之四-菲阿里四阶在T+1的短线策略应用.txt,1,2024年度精选策略/88.韶华研究之十六，指数增强.txt,independent,0.240583,0.04,false,true
2023年度精选策略/58.北向RSRS与布林带择时.txt,北向RSRS与布林带择时,https://www.joinquant.com/post/34253,韭菜001,cc7f1e370dfbb37e95f7e0291d713d9fc67d58d1af255f482758f72f8b027156,L-54912695a8,2023年度精选策略/58.北向RSRS与布林带择时.txt,1,2025年度精选策略/86.北上詹姆斯.txt,independent,0.367695,0.076923,false,false
2023年度精选策略/59.可能是最接近实盘的“基本面三角.txt,可能是最接近实盘的“基本面三角,https://www.joinquant.com/post/34881,美吉姆优秀毕业代表,196c08a125266502178e277274c496c936f5850c7f0c20297e7631c6d1b5d93b,L-dcaa522e8a,2023年度精选策略/59.可能是最接近实盘的“基本面三角.txt,3,2023年度精选策略/64.韶华研究之七--不可多得的基本面三角.txt,probable-variant,0.731168,0.416667,false,false
2023年度精选策略/6.21年度6.为了挣点积分自己实盘的策略分享出来.txt,年度6.为了挣点积分自己实盘的策略分享出来,https://www.joinquant.com/post/32660,iron911,89759bf5399662e961c825e0f1fd824b29a4e0e47b10d62fd85411a3f4d4eff9,L-f253e0ef18,2023年度精选策略/6.21年度6.为了挣点积分自己实盘的策略分享出来.txt,2,2025年度精选策略/81.无杠杆，稳定盈利的etf轮动，06年开始3000%收益.txt,near-duplicate,0.992359,0.818182,false,false
2023年度精选策略/60.抄底神器2.0，低回撤，高成功率，无未来函数.txt,抄底神器2.0，低回撤，高成功率，无未来函数,https://www.joinquant.com/post/31155,云中之城,8fc4418c41c897b93085b030d73f33e73f1a05ae421b4d4ad0ca90ea75c2a086,L-13385cce4d,2023年度精选策略/60.抄底神器2.0，低回撤，高成功率，无未来函数.txt,1,2025年度精选策略/24.现在便宜的300就是最好的，收益惊人！【结束了】.txt,independent,0.183024,0.055556,false,false
2023年度精选策略/61.分享一个最近两年非常有效的因子.txt,分享一个最近两年非常有效的因子,https://www.joinquant.com/post/33065,美吉姆优秀毕业代表,4be4d8bd2058f5ec98298b369193243b9afa03ca4508bb94eeb84e57f20bba16,L-527384c11d,2023年度精选策略/61.分享一个最近两年非常有效的因子.txt,1,2022年度精选策略/83.开盘幅度决定日内方向.txt,independent,0.128257,0.0,false,false
2023年度精选策略/62.3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,年复合200+%收益+超低回撤11%以内，无惧大跌,https://www.joinquant.com/post/32630,Sunj3001,fc75bfc7353a1836899e02ecc902a17344445ba7238ba98126989ea77867f751,L-d5bc09fcb6,2023年度精选策略/62.3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,1,2025年度精选策略/21.策略coding吐槽帖——以“网红”ETF轮动为例.txt,independent,0.464728,0.05,false,false
2023年度精选策略/63.A股最强板块动量趋势（最终版）.txt,A股最强板块动量趋势（最终版）,,,25c512eef49a1b71cd75c05029c4cc6f26a55dd7c34bddcdecdcda3bc1e0dfad,L-e054436fac,2023年度精选策略/63.A股最强板块动量趋势（最终版）.txt,1,2024年度精选策略/5.尝试用机器学习批量生产小盘策略.txt,independent,0.01851,0.0,false,false
2023年度精选策略/64.韶华研究之七--不可多得的基本面三角.txt,韶华研究之七--不可多得的基本面三角,https://www.joinquant.com/post/34544,韶华不负,9155cf315644f5f69ff612a420e026fb34958f89e42057e083913391b474e88e,L-dcaa522e8a,2023年度精选策略/59.可能是最接近实盘的“基本面三角.txt,3,2023年度精选策略/86.【基本面三角3.0】看过之前策略的就略过吧.txt,probable-variant,0.716495,0.521739,false,false
2023年度精选策略/65.PB-POE+双均线--加入jq以来第一个成功的交易策略 一.txt,PB-POE+双均线--加入jq以来第一个成功的交易策略 一,https://www.joinquant.com/post/35005,帅帅Hiber,fa43b9544d59c50635affbd3ad7cace500303f3dec85a7adb30f2240a55b76ee,L-a7a14a519d,2023年度精选策略/65.PB-POE+双均线--加入jq以来第一个成功的交易策略 一.txt,1,2022年度精选策略/73.实现净利润跳空策略.txt,independent,0.168091,0.090909,false,false
2023年度精选策略/66.基于动量和反转效应的沪深300成分股策略.txt,基于动量和反转效应的沪深300成分股策略,https://www.joinquant.com/post/30350,糯米糍本糍,d2ade43a303d46fdc33aed0a8a32cf3d74c751b557d771d3fb355e57b45baf29,L-0ec9599652,2023年度精选策略/66.基于动量和反转效应的沪深300成分股策略.txt,1,聚宽2026年精选/91ETF-T0动量策略，年化 18%，回撤3.31%.txt,independent,0.071331,0.1,false,false
2023年度精选策略/68.宽基BBI动量追涨，完美避开这波大跌~.txt,宽基BBI动量追涨，完美避开这波大跌~,https://www.joinquant.com/post/32187,将就,7c03147848c50d65bd5e8ec7b6e29419fd7c20cfa99fefacfd3735c87201b92f,L-155f43f0aa,2023年度精选策略/68.宽基BBI动量追涨，完美避开这波大跌~.txt,1,2023年度精选策略/72.优化了一下宽基etf追涨的策略，值得深入研究.txt,independent,0.741176,0.285714,false,true
2023年度精选策略/69.选取向上趋势的股票.txt,选取向上趋势的股票,,,9dd7b93bfa071ac0d745b3de07edfc38113e2cba87ee4024abfc8f52ad63b090,L-4388f44264,2023年度精选策略/69.选取向上趋势的股票.txt,1,2023年度精选策略/14.2020年 267%年化 13%回撤 上涨趋势策略修改版.txt,independent,0.07293,0.0,false,false
2023年度精选策略/7.ETF动量轮动RSRS择时-魔改3小优化.txt,ETF动量轮动RSRS择时-魔改3小优化,https://www.joinquant.com/post/35279,莫急莫急,067408deb037208cf78d5ef7ec7b58c4c8222b9ba0f6e265b1120786478f10ee,L-736f8cf67a,2022年度精选策略/18.动量ETF轮动-RSRS择时-卡尔曼滤波.txt,6,2022年度精选策略/2.ETF动量轮动RSRS择时-魔改3小优化.txt,exact-source,1.0,1.0,true,true
2023年度精选策略/70.回踩均线搏反弹，21年来70%，无未来（测试第一弹）.txt,回踩均线搏反弹，21年来70%，无未来（测试第一弹）,https://www.joinquant.com/post/34394,Mr.翟,e71e2dff148ad33bc1ca4db2e0c41b96afab221745e92f7b2c95037124995d3f,L-043deba71c,2023年度精选策略/49.【7日趋势】交易策略.txt,2,2023年度精选策略/49.【7日趋势】交易策略.txt,probable-variant,0.735962,0.5,false,true
